time	action	midinote	velocity
764.520057357	128	28	64
764.655769226	144	60	29
764.835355495	144	28	54
764.885379198	128	60	64
765.004074038	128	28	64
765.109121574	144	60	32
765.329355923	128	60	64
765.537328764	144	60	10
765.963431562	128	60	64
766.06655702	144	28	91
766.101174954	144	60	69
766.176212928	128	28	64
766.414545764	128	60	64
766.501456364	144	28	89
766.528630163	128	28	64
766.551354103	144	60	70
766.745648828	128	60	64
766.887689995	144	60	102
767.119624155	128	60	64
767.262530118	144	60	116
767.662351976	144	28	91
767.694894957	128	28	64
767.878089683	128	60	64
768.011309053	144	28	90
768.04942327	128	28	64
768.197368162	144	60	97
768.390521156	128	60	64
769.279360044	144	28	85
769.296061851	128	28	64
770.709026309	144	28	70
770.732229703	128	28	64
771.274734549	144	28	59
771.329252794	128	28	64
771.634666352	144	28	73
771.687119345	128	28	64
776.005358854	144	60	108
776.041136641	128	60	64
776.817660049	144	60	92
776.850622916	128	60	64
776.876962919	144	60	94
776.911826418	128	60	64
777.025680311	144	60	93
777.053987323	128	60	64
778.197880917	144	60	1
778.35714498	128	60	64
778.622508002	144	60	1
778.755192695	128	60	64
778.95293767	144	60	1
779.129941462	128	60	64
779.301665153	144	60	1
779.412089022	128	60	64
779.516484065	144	60	4
779.59422753	128	60	64
779.684557871	144	60	1
779.761542503	128	60	64
779.851686575	144	60	1
779.943350366	128	60	64
780.037071222	144	60	2
780.110761714	128	60	64
781.566475355	128	28	64
788.023616274	128	60	64
800.453053834	144	28	49
800.960686912	128	28	64
801.06692194	144	28	54
801.182782619	128	28	64
801.285913876	144	28	63
801.378212912	128	28	64
801.493885853	144	28	72
801.59605127	128	28	64
801.677895659	144	28	88
801.779121325	128	28	64
801.869461368	144	28	98
801.972975445	128	28	64
802.102161865	144	28	85
802.195968392	128	28	64
802.308836505	144	28	41
802.390686697	128	28	64
802.490624068	144	28	30
802.580430622	128	28	64
802.670488979	144	28	37
802.736104401	128	28	64
802.852013746	144	28	55
802.909660758	128	28	64
803.015521721	144	28	66
803.066567799	128	28	64
803.155277013	144	28	70
803.219131576	128	28	64
803.31632412	144	28	68
803.372701102	128	28	64
803.445513254	144	28	61
803.520862656	128	28	64
803.58878263	144	28	58
803.644178568	128	28	64
803.763341418	144	28	55
803.813475965	128	28	64
803.883844949	144	28	53
803.944598454	128	28	64
804.04286543	144	28	53
804.093014256	128	28	64
804.182685167	144	28	53
804.233349608	128	28	64
804.328988659	144	28	53
804.362858149	128	28	64
804.454005115	144	28	54
804.509547165	128	28	64
804.600877917	144	28	54
804.649297966	128	28	64
805.154594432	144	28	91
805.209897101	128	28	64
805.303285518	144	28	97
805.364272627	128	28	64
805.446340917	144	28	104
805.522890454	128	28	64
806.597038751	128	28	64
809.449732085	144	60	51
809.66016638	128	60	64
809.924035484	144	60	71
810.009958603	128	60	64
810.1287576	144	60	81
810.201934935	128	60	64
810.318914868	144	60	83
810.385290966	128	60	64
810.512627249	144	60	81
810.602636491	128	60	64
810.746977209	144	60	64
810.823844351	128	60	64
810.939614611	144	60	65
811.020105626	128	60	64
811.144572709	144	60	63
811.226954503	128	60	64
811.338513795	144	60	65
811.421068876	128	60	64
811.530729173	144	60	68
811.610817461	128	60	64
811.733553286	144	60	71
811.80353029	128	60	64
811.948148157	144	60	72
812.020305007	128	60	64
812.136575929	144	60	73
812.209049036	128	60	64
812.317567876	144	60	75
812.395593955	128	60	64
812.962948689	144	60	62
813.019589173	128	60	64
813.160160598	144	60	67
813.230821535	128	60	64
813.39215856	144	60	71
813.447247949	128	60	64
813.563076499	144	60	74
813.648262267	128	60	64
813.739409178	144	60	76
813.819692122	128	60	64
813.946182214	144	60	79
814.015282354	128	60	64
814.152888764	144	60	82
814.209580062	128	60	64
814.335005867	144	60	80
814.41217429	128	60	64
814.539792822	144	60	82
814.606702009	128	60	64
814.732756138	144	60	81
814.801200714	128	60	64
814.928168483	144	60	78
814.997148006	128	60	64
815.11942717	144	60	79
815.196754064	128	60	64
815.314654785	144	60	79
815.400536987	128	60	64
815.50931449	144	60	80
815.576440324	128	60	64
819.730436972	144	60	85
819.804782369	128	60	64
819.931469477	144	60	87
820.006522109	128	60	64
820.136371834	144	60	92
820.190694645	128	60	64
820.302809922	144	60	96
820.381473839	128	60	64
820.485655259	144	60	98
820.564748777	128	60	64
820.858422425	144	60	100
820.917349475	128	60	64
821.054733763	144	60	94
821.100888501	128	60	64
821.222762785	144	60	97
821.289771625	128	60	64
821.662634421	144	52	42
822.203638334	128	52	64
822.388955365	144	52	62
822.46310304	128	52	64
822.574560874	144	52	90
822.668887638	128	52	64
822.770752402	144	52	104
822.811771419	144	60	83
822.878515585	128	60	64
822.882381803	128	52	64
823.013989517	144	52	58
823.0485407	144	60	87
823.087712544	128	60	64
823.125362406	128	52	64
823.231814798	144	52	37
823.327791632	128	52	64
823.426338753	144	52	70
823.507232602	128	52	64
823.6200755	144	52	86
823.688736938	128	52	64
823.770879071	144	73	42
823.771375552	128	73	64
823.813372265	144	52	43
823.868511985	128	52	64
823.95618738	144	52	28
824.037737103	128	52	64
824.139959461	144	52	57
824.205249638	128	52	64
824.291356737	144	52	84
824.363787412	128	52	64
824.476845355	144	52	66
824.515289068	128	52	64
824.616142188	144	52	36
824.686278285	128	52	64
824.749987735	144	52	30
824.834733101	128	52	64
824.926337634	144	52	52
824.982852917	128	52	64
825.055980752	144	73	60
825.083114956	144	52	74
825.143644469	128	52	64
825.99037009	128	73	64
826.374287928	144	60	71
826.424962529	128	60	64
826.580307266	144	60	77
826.647619595	128	60	64
826.759917208	144	60	77
826.776519544	144	52	54
826.796499727	144	73	102
826.824216368	128	52	64
826.82534366	128	60	64
826.84080559	128	73	64
826.928927481	144	60	79
826.935678012	144	52	68
826.993014332	128	60	64
827.002721746	128	52	64
827.10284154	144	52	68
827.107963705	144	60	80
827.157345431	128	52	64
827.177720103	128	60	64
827.243675964	144	52	69
827.27792436	144	60	81
827.34517071	128	52	64
827.363955881	128	60	64
827.513314153	144	73	42
827.518717536	144	52	62
827.571981386	128	73	64
827.856663148	128	52	64
828.353815264	144	52	56
828.463016556	128	52	64
828.594986601	144	52	42
828.685400523	128	52	64
828.692768101	144	73	87
828.790408357	144	52	48
828.860152145	128	52	64
828.970674015	144	52	45
829.026486965	128	52	64
829.14943886	144	52	48
829.219625287	128	52	64
829.32991646	144	52	49
829.337581993	128	73	64
829.423667013	128	52	64
829.536904895	144	52	43
829.603468991	128	52	64
829.739492489	144	52	48
830.014411637	128	52	64
830.236002104	144	52	45
830.631303572	128	52	64
830.809934842	144	73	66
830.846583568	144	60	79
830.913390163	128	60	64
831.042250804	144	60	80
831.118644174	144	52	47
831.126553233	128	60	64
831.211913037	144	60	78
831.295528584	128	60	64
831.380926408	144	60	79
831.456006883	128	60	64
831.473570968	128	52	64
831.500614733	128	73	64
831.50122966	144	73	67
831.546015247	144	60	79
831.625855404	128	60	64
831.724058124	128	73	64
831.738271023	144	60	80
831.816119409	128	60	64
831.920657508	144	52	47
832.222724047	128	52	64
832.442635491	144	52	49
832.646990304	128	52	64
832.759098616	144	73	71
832.820069415	144	52	45
832.913165244	144	60	76
832.924093879	128	73	64
832.947231803	128	52	64
833.000320705	128	60	64
833.403563411	144	60	77
833.467418775	128	60	64
833.873290971	144	73	76
833.989987473	144	60	76
834.067380036	128	73	64
834.077563435	144	52	59
834.0790932	128	60	64
834.131257539	128	52	64
834.254450258	144	60	79
834.323805333	128	60	64
834.460089149	144	60	81
834.544689781	128	60	64
834.654648293	144	60	83
834.73145437	128	60	64
834.848058385	144	60	85
834.902098507	144	52	62
834.928932955	128	60	64
834.977715236	128	52	64
835.023050139	144	73	73
835.220231124	128	73	64
835.807724164	128	52	64
836.083665828	144	60	82
836.142706691	128	60	64
836.671794761	144	60	81
836.688687785	144	73	73
836.731024918	128	73	64
836.741372893	128	60	64
837.591971151	144	73	76
837.636551563	144	60	79
837.654729363	128	73	64
837.698988368	128	60	64
838.538352714	144	60	79
838.584414893	128	60	64
839.750889385	144	60	76
839.798805272	128	60	64
840.112253254	144	73	72
840.180473661	128	73	64
840.772177646	144	60	78
840.805576568	128	60	64
841.509031015	144	73	76
841.560744118	128	73	64
841.682879607	144	60	70
841.721208819	128	60	64
842.740846901	144	73	71
842.791416328	128	73	64
842.843781128	144	60	68
842.900351351	128	60	64
843.826847688	144	73	73
843.842773311	128	73	64
843.92140679	144	60	67
843.954457529	128	60	64
845.758624724	144	60	66
845.816120818	128	60	64
847.13165953	144	73	46
847.244091535	128	73	64
848.172675499	144	73	62
848.308319155	128	73	64
849.155585759	144	73	60
849.25921247	128	73	64
849.451093709	144	60	55
849.497103545	128	60	64
850.070604577	144	73	56
850.188943063	128	73	64
850.838006482	144	60	58
850.875190461	128	60	64
850.928571432	144	73	61
851.03752614	128	73	64
851.796695883	144	73	58
851.927239561	128	73	64
852.460409143	144	60	75
852.508752164	128	60	64
852.636635783	144	73	57
852.74509549	128	73	64
853.492394598	144	73	59
853.609577557	128	73	64
858.769848227	144	73	53
858.877544247	128	73	64
859.168146625	144	60	85
859.230577115	128	60	64
859.295466295	144	68	67
859.298955959	128	68	64
859.638947064	144	79	9
859.724024513	144	60	89
859.744373835	128	79	64
859.771167458	128	60	64
860.271867724	144	60	90
860.301943535	144	73	57
860.30524748	144	68	63
860.314542586	144	79	13
860.319544546	128	60	64
860.324397344	128	68	64
860.388615666	128	73	64
860.433802822	128	79	64
860.645324913	144	79	10
860.735700695	128	79	64
860.885324242	144	79	11
860.982021948	128	79	64
861.305466058	144	68	58
861.344688093	128	68	64
861.398406455	144	68	57
861.460979808	128	68	64
861.515204265	144	68	58
861.539417227	144	73	57
861.539726684	128	73	64
861.549179869	128	68	64
861.950563628	144	79	13
862.050023344	128	79	64
862.16642004	144	79	16
862.216703058	128	79	64
862.32540325	144	79	16
862.369486644	128	79	64
862.486536591	144	79	22
862.583699436	128	79	64
862.678839301	144	73	59
862.775309388	128	73	64
862.872417476	144	68	102
862.890852378	128	68	64
862.967547798	144	68	99
863.027234026	128	68	64
863.131006639	144	79	6
863.681769819	144	73	58
863.774345357	128	73	64
863.992274454	128	79	64
864.213322035	144	79	109
864.280992008	144	73	56
864.336678212	128	79	64
864.376393931	128	73	64
864.625568931	144	60	99
864.684119588	128	60	64
864.717108658	144	73	56
864.827308616	128	73	64
864.933255735	144	73	58
864.992765516	128	73	64
865.092083439	144	73	56
865.161815937	144	60	91
865.194921916	128	73	64
865.22958606	128	60	64
865.280463742	144	73	56
865.352619435	144	79	101
865.373112481	128	73	64
865.449675045	144	73	56
865.543856435	128	73	64
865.612934153	144	73	59
865.715874089	128	73	64
865.973780149	128	79	64
866.174735965	144	65	27
866.427302866	144	79	5
866.513303875	128	65	64
866.576566037	128	79	64
866.619983844	144	65	40
866.712030983	144	60	89
866.735495808	128	65	64
866.770895838	128	60	64
866.850697584	144	65	50
866.928939893	128	65	64
867.031764043	144	65	65
867.163238065	144	79	96
867.207850417	144	60	84
867.25247361	128	65	64
867.287860534	128	60	64
867.474379835	144	65	59
867.487030139	144	60	90
867.54465335	128	60	64
867.655375379	128	79	64
867.693652772	144	60	93
867.757716588	128	60	64
867.896180348	144	60	95
867.977465791	128	60	64
868.139585905	144	79	122
868.213459686	128	65	64
868.395649377	144	60	87
868.481027494	128	60	64
868.659624186	128	79	64
869.3053826	144	65	54
869.611831538	144	79	71
869.701762276	128	79	64
869.862577657	144	79	60
869.908491883	128	79	64
870.134379281	144	79	65
870.189714561	128	79	64
870.310215863	144	79	65
870.40216605	128	79	64
870.483081333	144	79	63
870.525279464	128	79	64
870.546071842	144	60	79
870.597261983	128	60	64
870.598364138	144	79	61
870.640755493	128	79	64
870.644052777	128	65	64
870.695864047	144	60	82
870.757748371	144	79	70
870.769045	128	60	64
870.803874491	128	79	64
870.865577022	144	60	87
870.888009349	144	79	70
870.917178655	128	60	64
870.93467413	128	79	64
871.031012147	144	79	67
871.074612734	128	79	64
871.160697634	144	79	67
871.204438609	128	79	64
871.273817547	144	79	64
871.333390831	128	79	64
871.410604047	144	79	61
871.47156099	128	79	64
871.55846723	144	79	61
871.603566197	128	79	64
871.703531892	144	79	60
871.749767359	128	79	64
871.990934358	144	65	55
872.988149192	144	79	84
873.037185727	128	79	64
873.114708871	144	79	50
873.171892794	128	79	64
873.181882548	144	60	76
873.228346408	128	60	64
873.271920644	144	79	81
873.316962373	144	60	73
873.319573137	128	79	64
873.321655038	144	73	1
873.321842595	128	65	64
873.384300797	128	60	64
873.385357811	144	79	38
873.407621786	128	73	64
873.43264271	128	79	64
873.458504475	144	79	91
873.472514004	144	60	72
873.507429271	128	79	64
873.513920928	128	60	64
873.592589855	144	79	42
873.641672673	128	79	64
873.673827316	144	79	88
873.74875989	128	79	64
873.789052348	144	79	42
873.810537878	128	79	64
873.874560524	144	79	90
873.925060984	128	79	64
873.958711684	144	79	42
874.002506519	128	79	64
874.068913701	144	79	93
874.118029566	128	79	64
874.146891396	144	79	41
874.160980028	128	79	64
874.234077234	144	79	91
874.278003592	128	79	64
874.30772213	144	79	46
874.3369861	128	79	64
874.3747609	144	79	91
874.419186413	128	79	64
874.483619763	144	79	40
874.550742634	128	79	64
874.551238368	144	79	87
874.574025193	128	79	64
874.636191975	144	79	38
874.67666836	128	79	64
874.698390326	144	79	93
874.718044579	128	79	64
874.763246165	144	65	55
874.785249147	144	79	41
874.859762208	128	79	64
874.859984957	144	79	88
874.922189948	128	79	64
874.97727594	144	79	40
875.022168901	128	79	64
875.796428637	128	65	64
876.159127125	144	79	84
876.168618294	144	65	36
876.209618032	128	79	64
876.240292182	128	65	64
876.352947371	144	65	37
876.427045152	128	65	64
876.539214232	144	65	35
876.604396268	128	65	64
876.677332461	144	65	36
876.747207604	128	65	64
876.789795481	144	65	35
876.891411878	128	65	64
877.099976463	144	79	81
877.149140817	128	79	64
877.244281467	144	65	34
877.456588316	128	65	64
877.740782875	144	79	69
877.783939348	128	79	64
878.121656353	144	65	33
878.329213377	144	79	78
878.376881237	128	79	64
878.588933531	128	65	64
878.796275328	144	79	86
878.836302402	128	79	64
879.005609536	144	65	44
879.099451312	128	65	64
879.267992649	144	79	76
879.316432434	128	79	64
879.728919892	144	65	46
879.778155614	128	65	64
880.14203301	144	79	95
880.18577931	128	79	64
880.831963104	144	65	39
880.879287686	128	65	64
880.969094008	144	65	35
881.025229798	128	65	64
881.110308377	144	65	35
881.148498633	128	65	64
881.242962898	144	65	33
881.298391454	128	65	64
881.357964746	144	65	29
881.433997486	128	65	64
881.511590922	144	65	32
881.565587547	128	65	64
881.659281226	144	79	87
881.705094986	144	65	33
881.71211823	128	79	64
881.761643179	128	65	64
881.818435551	144	65	28
882.249408325	128	65	64
882.519128693	144	65	31
882.573022598	128	65	64
882.633689751	144	65	31
882.679437779	144	79	102
882.689645412	128	65	64
882.736880016	128	79	64
882.740039967	144	65	33
882.781687367	128	65	64
882.840889107	144	65	35
882.899768193	128	65	64
882.93265583	144	65	37
883.261475085	128	65	64
883.433168191	144	73	103
883.461484546	128	73	64
883.536991873	144	73	113
883.593948873	128	73	64
883.822224274	144	65	37
883.847982394	128	65	64
884.100255763	144	73	111
884.127462829	128	73	64
884.515310714	144	65	37
884.546717738	128	65	64
885.172502532	144	79	125
885.560074439	144	65	37
885.586231112	128	65	64
886.208830573	144	65	28
886.247027885	128	65	64
886.292371649	128	79	64
886.303710661	144	79	94
886.884064926	128	79	64
887.379788407	144	65	36
887.40900036	128	65	64
887.764610076	144	65	36
887.81598783	128	65	64
888.450409064	144	65	31
888.482671868	128	60	64
888.503346145	128	65	64
888.598224976	144	65	29
888.638584174	128	65	64
889.074078889	144	65	60
889.197204387	128	65	64
889.202524694	144	65	11
889.298639622	128	65	64
889.328285116	144	65	61
889.41632754	128	65	64
889.432666237	144	65	15
889.509257103	128	65	64
889.56261143	144	65	68
889.621767054	128	65	64
889.621863315	144	65	17
889.687828784	128	65	64
889.74651933	144	65	46
889.839629669	128	65	64
889.88703272	144	65	12
889.899961123	128	65	64
890.334076126	144	65	17
890.431682001	128	65	64
890.457762653	144	65	57
890.544485758	128	65	64
890.594910576	144	65	16
890.622148262	128	65	64
890.653141062	144	65	56
890.731634376	128	65	64
890.782080507	144	65	14
890.782337045	128	65	64
890.946938281	144	65	22
891.004961067	128	65	64
891.102588435	144	65	20
891.139338878	128	65	64
891.216633619	144	65	23
891.273112817	128	65	64
891.349925651	144	65	26
891.407125216	128	65	64
891.479164504	144	65	26
891.534746987	128	65	64
891.84743967	144	65	29
891.923579577	128	65	64
892.251651765	144	65	29
893.584504043	128	65	64
893.815264949	144	65	26
893.879047049	128	65	64
893.966977455	144	65	23
894.018616344	128	65	64
894.09900942	144	65	25
894.153456565	128	65	64
894.224351695	144	65	27
894.278238105	128	65	64
894.353844898	144	65	31
894.406729697	128	65	64
894.482276398	144	65	31
894.541832236	128	65	64
894.613409749	144	65	28
894.959815301	128	65	64
896.806965556	128	65	64
899.369650198	144	57	57
899.434886094	128	57	64
899.891938673	144	57	72
899.939994195	128	57	64
901.097655014	144	57	92
901.148025365	128	57	64
901.369790149	144	57	96
901.390768453	128	57	64
901.481067244	144	57	94
901.546128105	128	57	64
901.621107104	144	57	92
901.67342578	128	57	64
901.735503898	144	57	93
901.794368576	128	57	64
902.37377306	144	57	88
902.388191811	144	73	74
902.436755249	128	57	64
902.466400867	144	57	49
902.466611185	128	73	64
902.527009515	128	57	64
902.541363137	144	57	81
902.608826049	128	57	64
902.633883611	144	57	50
902.697930337	128	57	64
902.734151574	144	57	88
902.796125862	128	57	64
902.808352299	144	57	56
902.855904967	128	57	64
902.900352144	144	57	80
902.945510045	144	73	80
902.971140108	128	57	64
903.001172906	144	57	42
903.008545756	128	73	64
903.044646636	128	57	64
903.054198857	144	57	99
903.080864812	144	55	63
903.151498351	128	57	64
903.151596286	144	57	61
903.213013055	128	55	64
903.213319521	128	57	64
903.247397333	144	57	37
903.280921729	128	57	64
903.304821216	144	57	92
903.358161395	128	57	64
903.358274648	144	57	56
903.431931053	128	57	64
903.483146746	144	57	30
903.508848142	128	57	64
903.534823128	144	57	97
903.573836281	128	57	64
903.573960002	144	57	60
903.663862972	128	57	64
903.679720607	144	57	35
903.736338966	128	57	64
903.769177024	144	57	99
903.77857712	144	55	49
903.824744929	128	57	64
903.824896568	144	57	58
903.892089353	128	57	64
903.912377791	128	55	64
903.937562318	144	57	31
903.961545745	128	57	64
903.997771523	144	57	96
904.053688419	128	57	64
904.053781953	144	57	60
904.114205903	128	57	64
904.16279397	144	57	33
904.169090818	128	57	64
904.190705888	144	57	99
904.245832268	128	57	64
904.245988569	144	57	59
904.290294089	144	55	46
904.304202594	128	57	64
904.313963006	144	57	35
904.346489537	128	57	64
904.369453122	144	57	99
904.387130055	128	55	64
904.436182761	128	57	64
904.436274515	144	57	61
904.500983526	128	57	64
904.518086672	144	57	35
904.52493018	144	55	47
904.574571894	128	57	64
904.613912387	144	57	98
904.629431453	128	55	64
904.650373798	128	57	64
904.650471789	144	57	61
904.741472368	144	55	49
904.741827315	128	57	64
904.750925054	144	57	32
904.813342874	128	57	64
904.826866069	128	55	64
904.858952294	144	57	99
904.890527421	144	55	47
904.902000339	128	57	64
904.902112687	144	57	63
904.93604342	128	55	64
904.95444768	128	57	64
905.021823012	144	55	48
905.023206362	144	57	32
905.032923277	128	57	64
905.053363568	144	57	61
905.066933248	128	55	64
905.108735945	128	57	64
905.108837227	144	57	31
905.14611977	144	55	47
905.190354135	128	57	64
905.205982262	128	55	64
905.208074554	144	57	97
905.269973491	128	57	64
905.270073473	144	57	59
905.292765608	144	55	48
905.328737232	128	57	64
905.354386567	128	55	64
905.388628126	144	57	31
905.392367231	128	57	64
905.414775239	144	57	99
905.437411217	144	55	39
905.473089982	128	57	64
905.473199141	144	57	62
905.526719422	128	55	64
905.5460739	128	57	64
905.582052669	144	55	42
905.584652491	144	57	33
905.608131929	128	57	64
905.625386379	128	55	64
905.63301374	144	57	100
905.699444428	128	57	64
905.699535704	144	57	64
905.708845511	144	55	41
905.757125297	128	55	64
905.760442038	128	57	64
905.800855292	144	57	34
905.802928155	128	57	64
905.815044001	144	57	96
905.853647055	144	55	46
905.906175658	128	55	64
905.921154657	128	57	64
905.961671822	144	55	43
906.008830397	128	55	64
906.093341644	144	55	42
906.135865875	128	55	64
906.22223343	144	55	43
906.276207052	128	55	64
906.344931805	144	55	33
906.436912662	128	55	64
906.512438079	144	55	33
906.571788278	128	55	64
906.842161509	144	57	103
906.894070401	128	57	64
906.894160744	144	57	69
906.914399601	144	55	38
906.972532121	128	57	64
906.972618217	144	57	38
907.016087837	128	55	64
907.01663146	128	57	64
907.085207295	144	57	68
907.152110821	128	57	64
907.162680683	144	57	39
907.228016502	128	57	64
907.245367852	144	55	44
907.25521288	144	57	71
907.277038275	128	57	64
907.277137214	144	57	109
907.315823901	128	57	64
907.327320087	144	57	41
907.337988048	128	55	64
907.397035094	128	57	64
907.433898375	144	57	73
907.489563795	128	57	64
907.489651922	144	57	107
907.50291288	128	57	64
907.517273955	144	55	47
907.526922621	144	57	42
907.572137472	128	57	64
907.572220981	144	57	109
907.60583505	128	55	64
907.660636358	128	57	64
907.69383403	144	57	47
907.700504296	144	55	47
907.739011079	128	57	64
907.754730008	128	55	64
907.793447409	144	57	101
907.853869309	144	55	47
907.868151826	128	57	64
907.908936104	128	55	64
907.9146133	144	57	40
907.925298379	128	57	64
907.992942347	144	57	105
907.998420427	144	55	48
908.033366663	128	57	64
908.033437696	144	57	78
908.042404942	128	55	64
908.102503474	128	57	64
908.150784158	144	57	47
908.208529296	128	57	64
908.258685906	144	57	78
908.282628176	128	57	64
908.314476361	144	57	46
908.333727415	128	57	64
908.370995632	144	57	79
908.440491858	128	57	64
908.486088252	144	57	47
908.505240545	128	57	64
908.538890522	144	57	80
908.62237541	128	57	64
908.651114241	144	57	46
908.667846679	128	57	64
908.708109771	144	57	80
908.70972429	144	55	99
908.773083917	128	57	64
908.785072202	144	57	47
908.804229895	128	55	64
908.840928738	128	57	64
908.878734455	144	57	87
908.911698385	128	57	64
908.98421289	144	57	54
908.990705281	128	57	64
909.023227243	144	57	90
909.09069696	128	57	64
909.133495561	144	57	54
909.155798169	128	57	64
909.185615977	144	57	92
909.248250854	128	57	64
909.274869388	144	57	52
909.341825503	128	57	64
909.350862269	144	57	89
909.418439689	128	57	64
909.425972153	144	57	51
909.517355103	128	57	64
909.541841267	144	57	86
909.634665133	128	57	64
909.69427806	144	57	51
909.694531605	128	57	64
910.108960824	144	27	62
910.168251065	128	27	64
910.402876402	144	55	10
910.456175512	144	27	98
910.501515613	128	55	64
910.551736336	128	27	64
910.55183108	144	27	49
910.674566717	144	57	96
910.694414812	128	57	64
910.711316405	128	27	64
910.71661614	144	27	91
910.770790049	144	57	67
910.810086399	128	27	64
910.810177878	144	27	47
910.845584377	128	57	64
910.845656651	144	57	95
910.939720543	128	57	64
910.953413051	144	57	76
910.995923327	128	27	64
911.010327762	144	27	95
911.026484212	128	57	64
911.056659236	144	57	101
911.121857469	128	57	64
911.144476719	144	57	73
911.234647783	128	57	64
911.240103444	144	57	103
911.295903488	128	57	64
911.310333985	144	57	75
911.39440871	128	57	64
911.411134868	144	55	6
911.418840175	144	57	106
911.45608154	128	57	64
911.509561082	128	55	64
911.519336137	128	27	64
911.725793037	144	55	8
911.817332899	128	55	64
911.905062687	144	55	8
911.995194367	128	55	64
912.079142182	144	55	14
912.089411576	144	57	79
912.124484865	128	55	64
912.124684514	128	57	64
912.173153646	144	57	111
912.188900168	144	55	12
912.249359198	128	55	64
912.257819468	128	57	64
912.27130675	144	57	77
912.331518377	144	55	11
912.352267288	128	57	64
912.361152633	144	57	108
912.388786641	128	55	64
912.437529175	128	57	64
912.447461804	144	57	76
912.489973464	128	57	64
912.493999169	144	55	11
912.538846345	128	55	64
912.54696132	144	57	106
912.605745567	128	57	64
912.64201305	144	55	11
912.643362808	144	57	80
912.646021382	128	57	64
912.683437527	144	27	87
912.687713486	128	55	64
912.78271945	128	27	64
912.782815229	144	27	41
912.799087718	144	55	14
912.887789616	128	55	64
912.897783462	128	27	64
912.915005841	144	27	94
912.997701824	128	27	64
912.997793867	144	27	44
913.184879196	128	27	64
913.217015056	144	27	94
913.272152907	144	73	74
913.296925107	128	27	64
913.34099427	128	73	64
913.679388133	144	73	1
913.679592243	128	73	64
913.774202564	144	57	20
913.818439017	128	57	64
913.932499754	144	57	12
914.013107346	128	57	64
914.113466803	144	57	12
914.180505242	128	57	64
914.280691664	144	57	18
914.288994798	144	27	62
914.320257885	128	27	64
914.356144808	128	57	64
914.40834822	144	27	61
914.433122227	144	55	119
914.472161721	128	27	64
914.486727474	144	57	21
914.532729998	144	27	55
914.555299105	128	57	64
914.597217086	128	27	64
914.654623197	144	27	58
914.66922728	144	57	30
914.700562588	128	27	64
914.731778966	128	57	64
914.75039956	144	27	59
914.814353213	128	27	64
914.838257336	144	57	36
914.89288584	144	27	65
914.903224249	128	57	64
914.945167328	128	27	64
915.00705718	144	57	51
915.016704705	144	27	67
915.073345743	128	27	64
915.074900984	128	57	64
915.145552559	144	27	63
915.187377256	144	57	84
915.187503856	128	27	64
915.251073873	128	57	64
915.263770256	144	27	60
915.301327517	128	27	64
915.353982384	144	57	106
915.392397404	144	27	61
915.42989176	128	57	64
915.43227469	128	27	64
915.493164909	144	27	60
915.529917241	144	57	116
915.538204316	128	27	64
915.59714913	128	57	64
915.597733629	128	55	64
915.610282986	144	27	59
915.667981677	128	27	64
915.70081756	144	57	120
915.727840729	144	27	60
915.749334549	128	57	64
915.766285128	128	27	64
915.853648237	144	57	118
915.910977644	128	57	64
916.036448211	144	57	110
916.104124227	128	57	64
916.216367711	144	57	94
916.270655108	144	55	67
916.275990923	128	57	64
916.382308488	144	57	74
916.446087874	128	57	64
916.535863863	144	57	56
916.625029466	128	57	64
916.707424682	144	57	41
916.782640471	128	57	64
916.899290125	144	57	28
916.959724206	128	55	64
916.990988489	128	57	64
917.03741494	144	27	38
917.093860722	144	57	19
917.145242263	128	27	64
917.16010004	128	57	64
917.201562458	144	27	90
917.256062152	144	57	17
917.311711478	128	27	64
917.3356189	128	57	64
917.349813971	144	27	35
917.384204257	128	27	64
917.42617324	144	57	23
917.43695291	144	27	87
917.50298223	128	57	64
917.528545797	128	27	64
917.565714723	144	27	37
917.593765803	128	27	64
917.61807336	144	57	29
917.700099794	128	57	64
917.824273362	144	57	36
917.912278613	128	57	64
918.015892808	144	57	43
918.100991582	144	73	123
918.103520844	128	57	64
918.166604252	128	73	64
918.222122687	144	57	51
918.263929089	144	27	84
918.269256554	144	73	102
918.287168524	128	57	64
918.318107864	128	73	64
918.364162751	128	27	64
918.364257499	144	27	39
918.414428007	144	57	56
918.482531484	128	57	64
918.511055475	128	27	64
918.596654362	144	57	62
918.681486166	128	57	64
918.780721873	144	57	68
918.789009589	144	55	71
918.84194994	128	57	64
918.921573676	128	55	64
918.946271317	144	57	75
918.978155566	144	27	79
919.022481061	128	57	64
919.052479294	128	27	64
919.052699069	144	27	41
919.099013628	144	57	79
919.13070801	128	27	64
919.174322651	128	57	64
919.278511171	144	57	82
919.358186683	128	57	64
919.410071169	144	73	94
919.4333144	144	27	81
919.43636173	128	73	64
919.444639821	144	57	87
919.534595332	128	27	64
919.545513747	144	27	38
919.612853637	128	27	64
919.833311427	144	27	80
919.885799522	128	27	64
919.885879279	144	27	39
919.98138543	128	27	64
920.712487082	128	57	64
920.840333135	144	57	113
921.213534176	144	27	55
921.241713377	128	57	64
921.269016707	128	27	64
921.420025965	144	27	57
921.482548692	128	27	64
921.601269148	144	27	55
921.656354513	128	27	64
921.753533084	144	27	56
921.81806266	128	27	64
921.887674567	144	27	56
921.964105737	128	27	64
